_id,Project ID,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,Blank,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Submitted,PAT_Pass_Date,On_Air_Status,On_Air_Date,Last Modified By,Supply_PR_Status,Supply_PR_Number,SAR_Date,SAR_Reference,PAT_Reference,Balance_Material_Returned_Date,Check_List_Verified,Material_Reconciled,Check_List_Submitted,Dependencies_On_Air_Target,Supply_BOQ_Submitted,Supply_BOQ_Approved,Power_Connected_Date,TX_Connected_Date,IMP_PR_Number
639b54bf135f56581322c341,62e8ee5235659d158f2e5153,202214005,Mobitel Direct,Other Project 2022,IBEX01,Vivanta,7/27/2022,14. IBS L2100, Add UBBPg1 card and remove UBBPd3,N/A,Pending,123,N/A,Existing,Existing,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2/17/2022,N/A,Kasun Kandamulla,8/5/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,IBS,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c350,62e8ee5235659d158f2e5162,202214020,Mobitel Direct,Other Project 2022,IBMRS1,Marino Sands,7/27/2022,14. IBS L2100,Add UBBPe3  and remove UBBPd3(U),N/A,Pending,123,N/A,Existing,Existing,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,3/4/2022,N/A,Kasun Kandamulla,8/5/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,IBS,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c358,62e8ee5235659d158f2e516a,202214028,Mobitel Direct,Other Project 2022,IBUDA1,Grand Udawalawe Safari Resort,7/27/2022,14. IBS L2100,BBU Merge,N/A,Pending,123,N/A,Existing,Existing,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,3/12/2022,N/A,Kasun Kandamulla,8/5/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,IBS,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c372,637deb3c021304136f70dcbb,Other Project 2022_ZTE Mis. HO 2022-Old_066_1662036305054,Mobitel Direct,Other Project 2022,BDMAH5,Mahiyanganaya5,8/27/2022,Miscellaneous HO ZTE2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/2022,NA,Suranga Gunawardhana,9/1/2022,N/A,NA,Intel Solutions,PR Raised,,,,Completed,9/3/2022,Completed,9/4/2022,Completed,9/5/2022,Pending,Pending,,,Completed,9/8/2022,Chamara Jayasanka,,,,,,,,,,,,,,,138101
639b54bf135f56581322c37a,637deb3c021304136f70dcc3,Other Project 2022_ZTE Mis. HO 2022-Old_074_1662036305151,Mobitel Direct,Other Project 2022,ANPHL1,Pahala Halmillawa,9/1/2022,Miscellaneous HO ZTE2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/15/2022,NA,N/A,9/6/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c381,637deb3c021304136f70dcca,Other Project 2022_L2100 Activation-Old_181_1662037272827,Mobitel Direct,Other Project 2022,KYKEN1,Kengalla,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/22/2022,NA,Prashath Jayawardhane,9/1/2022,N/A,NA,L&H engineers,PR Raised,,,,Completed,9/12/2022,Completed,9/12/2022,Completed,9/12/2022,Approved,Submitted,9/12/2022,10/25/2022,Completed,10/25/2022,Chamara Jayasanka,,,11/29/2022,2.02E+13,2.02E+13,,,,,,,,,,137826
639b54bf135f56581322c38b,637deb3c021304136f70dcd4,Other Project 2022_L2100 Activation-Old_191_1662037273064,Mobitel Direct,Other Project 2022,KYKAN9,Keppetigala_Road,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c38f,637deb3c021304136f70dcd8,Other Project 2022_L2100 Activation-Old_195_1662037273167,Mobitel Direct,Other Project 2022,KYAMP1,Ampitiya,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/6/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c398,637deb3c021304136f70dce1,Other Project 2022_L2100 Activation-Old_204_1662037273346,Mobitel Direct,Other Project 2022,ANPOT1,Pothanegama_Jun,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/15/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3a2,637deb3c021304136f70dceb,Other Project 2022_L2100 Activation-Old_214_1662037273468,Mobitel Direct,Other Project 2022,ANKAN1,Kannatiya,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/25/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3ad,637deb3c021304136f70dcf6,Other Project 2022_L2100 Activation-Old_225_1662037273585,Mobitel Direct,Other Project 2022,POPOL2,Polonnaruwa_2,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/5/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3ae,637deb3c021304136f70dcf7,Other Project 2022_L2100 Activation-Old_226_1662037273595,Mobitel Direct,Other Project 2022,POSEW2,Sewagama2,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/6/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3af,637deb3c021304136f70dcf8,Other Project 2022_L2100 Activation-Old_227_1662037273604,Mobitel Direct,Other Project 2022,POHIN5,Hingurakgala,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/7/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3b1,637deb3c021304136f70dcfa,Other Project 2022_L2100 Activation-Old_229_1662037273622,Mobitel Direct,Other Project 2022,POSEW1,Sewagama,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/9/2022,NA,N/A,9/1/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3b6,637deb3c021304136f70dcff,Other Project 2022_L2100 Activation-Old_234_1662037273705,Mobitel Direct,Other Project 2022,KLPAN7,Panadura Town,8/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/14/2022,NA,Mohamed Imran,9/1/2022,N/A,NA,Garter Solutions,BOQ Rejected,,,,Completed,9/13/2022,Completed,9/14/2022,Completed,9/15/2022,Pending,Pending,,,Pending,9/18/2022,Chamara Jayasanka,,,,,,,,,,,,,,,0
639b54bf135f56581322c3be,637deb3c021304136f70dd07,Other Project 2022_Huawei Mis. HO-2022-Old_162_1662182563479,Mobitel Direct,Other Project 2022,GMDMN1,Demanhandiya,8/7/2022,Miscellaneous HO Huawei2022,L2100,GMDMN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/22/2022,NA,Dumindu Chamikara,8/12/2022,N/A,NA,Suvitech Networks Pvt Ltd,PR Raised,,,,Completed,9/15/2022,Completed,9/16/2022,Completed,9/17/2022,Pending,Pending,,,Completed,9/20/2022,Chamara Jayasanka,,,,,,,,,,,,,,,140598
639b54bf135f56581322c3c6,637deb3c021304136f70dd0f,Other Project 2022_Huawei Mis. HO-2022-Old_170_1662182563596,Mobitel Direct,Other Project 2022,COL017,Fife_Road_Colombo_5,8/27/2022,Miscellaneous HO Huawei2022,Dualbeam 4T6S,COL017G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/2022,NA,Himantha Rajapaksha,9/1/2022,N/A,NA,L&H engineers,Task accepted,,,,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Chamara Jayasanka,,,,,,,,,,,,,,,0
639b54bf135f56581322c3c8,637deb3c021304136f70dd11,Other Project 2022_Huawei Mis. HO-2022-Old_172_1662182563621,Mobitel Direct,Other Project 2022,TBRK5G,Brandix Katunayake 5G Demo,8/29/2022,Miscellaneous HO Huawei2022,5G Temporary,TBRK5G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2/2022,NA,Yomal Kodagoda,9/3/2022,N/A,NA,L&H engineers,PR Raised,,,,Completed,8/30/2022,Completed,8/31/2022,Completed,9/1/2022,Pending,Pending,,,Completed,9/4/2022,Chamara Jayasanka,,,,,,,,,,,,,,,138431
639b54bf135f56581322c3cb,637deb3c021304136f70dd14,Other Project 2022_Tower Enhancement_025_1662449027587,Mobitel Direct,Other Project 2022,KLPUH1,Puhumbugoda,8/7/2022,Tower Enhancement,L2100 Upgrade (RRU Swap),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/5/2022,NA,Himantha Rajapaksha,8/12/2022,N/A,NA,L&H engineers,PR Raised,,,,Completed,10/5/2022,Completed,10/6/2022,Completed,10/6/2022,Pending,Pending,,,Completed,10/9/2022,Chamara Jayasanka,,,,,,,,,,,,,,,141364
639b54bf135f56581322c3d5,637debe7021304136f70dd24,Other Project 2022_Tower Enhancement_035_1662449027799,Mobitel Direct,Other Project 2022,ANRNW2,Kukulkatuwa,8/7/2022,Tower Enhancement,L2100 Upgrade (BBU Merge),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/15/2022,NA,Dumindu Chamikara,8/12/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,8/15/2022,Completed,8/16/2022,Completed,8/20/2022,Pending,Submitted,8/25/2022,,Completed,8/25/2022,,,,,,,,,,,,,,,,141366
639b54bf135f56581322c3d8,637debe7021304136f70dd27,Other Project 2022_Tower Enhancement_038_1662449027826,Mobitel Direct,Other Project 2022,JFSAR1,Sarasalai,8/7/2022,Tower Enhancement,L2100 Upgrade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/18/2022,NA,Dumindu Chamikara,8/12/2022,N/A,N/A,L&H engineers,BOQ submitted,Not Started,,,Completed,8/21/2022,Completed,8/22/2022,Completed,8/22/2022,Pending,Pending,,,Completed,8/25/2022,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3de,637debe7021304136f70dd2d,Other Project 2022_BTS Removal-Old_12_1662450231713,Mobitel Direct,Other Project 2022,ZBAT08,Hokandara,8/27/2022,BTS Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/24/2022,NA,Himantha Rajapaksha,9/1/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,PR Raised,Not Started,,,Completed,9/25/2022,Completed,9/25/2022,Completed,9/25/2022,Approved,SAR Only,,,Completed,9/25/2022,,,,,,,,,,,,,,,,141369
639b54bf135f56581322c3e9,637debe7021304136f70dd38,Other Project 2022_BTS Removal-Old_23_1662450231900,Mobitel Direct,Other Project 2022,ZKOT07,Gothatuwa,8/27/2022,BTS Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/4/2023,NA,Sampath Kaluarachchi,9/1/2022,N/A,N/A,Suvitech Networks Pvt Ltd,Subcon allocated,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3ed,637debe7021304136f70dd3c,Other Project 2022_BTS Removal-Old_27_1662450231973,Mobitel Direct,Other Project 2022,KGDEW1,Dewalegama,8/27/2022,BTS Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/8/2023,NA,Himantha Rajapaksha,9/1/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,BOQ Approved,Not Started,,,Completed,8/23/2022,Completed,8/24/2022,Completed,8/27/2022,Submitted,SAR Only,,,Completed,8/27/2022,,,,,,,,,,,,,,,,0
639b54bf135f56581322c3ee,637debe7021304136f70dd3d,Other Project 2022_BTS Removal-Old_28_1662450231985,Mobitel Direct,Other Project 2022,BDBOR1,Boragas,8/27/2022,BTS Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/9/2023,NA,Suranga Gunawardhana,9/1/2022,N/A,NA,DAR E-COM PRIVATE LIMITED ,Task commenced,,,,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Chamara Jayasanka,,,,,,,,,,,,,,,0
639b54bf135f56581322c3fb,637debe7021304136f70dd4a,Other Project 2022_Card Removal_145_1662718117616,Mobitel Direct,Other Project 2022,ZDEH27,Kothalawala_Defence_University,9/8/2022,Card Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/22/2023,NA,N/A,9/13/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,9/16/2022,Completed,9/17/2022,Completed,9/18/2022,Pending,SAR Only,,,Completed,9/21/2022,,,,,,,,,,,,,,,,0
639b54bf135f56581322c406,637debe7021304136f70dd55,Other Project 2022_ZTE 3G Shutdown - Old_002_1663089705391,Mobitel Direct,Other Project 2022,ANGLK3,Weweldigiliya,9/1/2022,ZTE 3G Shutdown,Removal only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/2023,NA,Dumindu Chamikara,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,9/13/2022,Completed,9/14/2022,Completed,9/15/2022,Pending,SAR Only,,,Completed,9/18/2022,,,,,,,,,,,,,,,,138662
639b54bf135f56581322c40d,637debe7021304136f70dd5c,Other Project 2022_ZTE 3G Shutdown - Old_011_1663089705533,Mobitel Direct,Other Project 2022,KYHAS3,Gurulupotha,9/1/2022,ZTE 3G Shutdown,Removal only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/9/2023,NA,Prashath Jayawardhane,9/6/2022,N/A,N/A,Suvitech Networks Pvt Ltd,PR Raised,Not Started,,,Completed,9/20/2022,Completed,9/20/2022,Completed,9/20/2022,Approved,SAR Only,,,Completed,9/20/2022,,,,10/25/2022,2.02E+13,N/A,,,,,,,,,,141371
639b54bf135f56581322c40f,637debe7021304136f70dd5e,Other Project 2022_ZTE 3G Shutdown - Old_013_1663089705562,Mobitel Direct,Other Project 2022,KYRND1,Randenigala,9/1/2022,ZTE 3G Shutdown,Removal only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/11/2023,NA,Prashath Jayawardhane,9/6/2022,N/A,N/A,Suvitech Networks Pvt Ltd,PR Raised,Not Started,,,Completed,9/21/2022,Completed,9/21/2022,Completed,9/21/2022,Approved,SAR Only,,,Completed,9/21/2022,,,,10/25/2022,2.02E+13,N/A,,,,,,,,,,141372
639b54bf135f56581322c41d,637debe7021304136f70dd6c,Other Project 2022_ZTE 3G Shutdown - Old_029_1663089705719,Mobitel Direct,Other Project 2022,KYKAD3,Kadugannawa,9/1/2022,ZTE 3G Shutdown,Removal only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/25/2023,NA,Prashath Jayawardhane,9/6/2022,N/A,N/A,Suvitech Networks Pvt Ltd,PR Raised,Not Started,,,Completed,9/17/2022,Completed,9/18/2022,Completed,9/17/2022,Rejected,SAR Only,,,Completed,9/17/2022,,,,,2.02E+13,N/A,,,,,,,,,,141376
639b54bf135f56581322c291,62e8edf035659d158f2e5091,JFCHD144527,Mobitel Direct,Other Project 2022,JFCHD1,Chundikkuli,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,8/25/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c295,62e8edf035659d158f2e5095,KUWEU144527,Mobitel Direct,Other Project 2022,KUWEU1,Weuda,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,8/29/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c29b,62e8edf035659d158f2e509b,POHIN444527,Mobitel Direct,Other Project 2022,POHIN4,Hingurakgoda_4,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,30,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,9/4/2021,N/A,Himantha Rajapaksha,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2a7,62e8edf035659d158f2e50a7,ANRBK144527,Mobitel Direct,Other Project 2022,ANRBK1,Rambakulama,11/27/2021,ZTE IBBE Phase 1,LTE DB conversion ,TBC,Pending,123,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,9/16/2021,N/A,Yomal Kodagoda,11/29/2021,VIP Capacity Upgrade,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2af,62e8edf035659d158f2e50af,JFKRN244527,Mobitel Direct,Other Project 2022,JFKRN2,Karei_Nagar_2,11/27/2021,ZTE IBBE Phase 1,LTE DB conversion ,TBC,Pending,123,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,9/24/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2c9,62e8ee1b35659d158f2e50cf,202211013,Mobitel Direct,Other Project 2022,KYAMP1,Ampitiya,6/17/2022,11. ZTE Dual Beam ,ZTE Dual Beam,TBC,Pending,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Pending,10/20/2021,N/A,Dumindu Chamikara,6/20/2022,N/A,N/A,,Survey Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2ca,62e8ee1b35659d158f2e50d0,202211014,Mobitel Direct,Other Project 2022,KYANG2,Angunawela2,6/17/2022,11. ZTE Dual Beam ,ZTE Dual Beam,TBC,Pending,123,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Pending,10/21/2021,N/A,Dumindu Chamikara,6/20/2022,N/A,N/A,,Survey Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2cd,62e8ee1b35659d158f2e50d3,202211017,Mobitel Direct,Other Project 2022,MUPUD1,PUTHUKUDUIRUPPU_EAST,6/17/2022,11. ZTE Dual Beam ,ZTE Dual Beam,TBC,Pending,123,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Pending,10/24/2021,N/A,Yomal Kodagoda,6/20/2022,N/A,N/A,,TSSR Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2d6,62e8ee1b35659d158f2e50dc,202212007,Mobitel Direct,Other Project 2022,BDJAN1,Janathapura,7/7/2022,12. GSM 900 Filters ground IMP,Filter Installation,For All Sectors,Pending,123,N/A,Existing,Existing,Existing,RRU3959a,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Badulla,Pending,11/2/2021,GSM 900 filter from Mobitel warehouse,Dumindu Chamikara,7/8/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2e7,62e8ee1b35659d158f2e50ed,202212024,Mobitel Direct,Other Project 2022,KUMUT1,Muttettugala,7/7/2022,12. GSM 900 Filters ground IMP,Filter Installation,For All Sectors,Pending,123,N/A,Existing,Existing,Existing,RRU3959a,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Kurunagala,Pending,11/19/2021,GSM 900 filter from Mobitel warehouse,Dumindu Chamikara,7/8/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2eb,62e8ee1b35659d158f2e50f1,202212028,Mobitel Direct,Other Project 2022,ZKOT14,Ambathale,7/7/2022,12. GSM 900 Filters ground IMP,Filter Installation,For All Sectors,Pending,123,N/A,Existing,Existing,Existing,RRU3959,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Colombo,Pending,11/23/2021,GSM 900 filter from Mobitel warehouse,Dumindu Chamikara,7/8/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2ef,62e8ee1b35659d158f2e50f5,202212032,Mobitel Direct,Other Project 2022,ZMAH51,Nawinna_Dialog,7/7/2022,12. GSM 900 Filters ground IMP,Filter Installation,For All Sectors,Pending,123,N/A,Existing,Existing,Existing,RRU3959,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Colombo,Pending,11/27/2021,GSM 900 filter from Mobitel warehouse,Dumindu Chamikara,7/8/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2f0,62e8ee1b35659d158f2e50f6,202212033,Mobitel Direct,Other Project 2022,ZNUG05,Pepiliyana,7/7/2022,12. GSM 900 Filters ground IMP,Filter Installation,For All Sectors,Pending,123,N/A,Existing,Existing,Existing,RRU3959a,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Colombo,Pending,11/28/2021,GSM 900 filter from Mobitel warehouse,Dumindu Chamikara,7/8/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c2f2,62e8ee3835659d158f2e50fe,202212035,Mobitel Direct,Other Project 2022,ZNUG23,Madiwela2,7/7/2022,12. GSM 900 Filters ground IMP,Filter Installation,For All Sectors,Pending,123,N/A,Existing,Existing,Existing,RRU3959a,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Colombo,Pending,11/30/2021,GSM 900 filter from Mobitel warehouse,Dumindu Chamikara,7/8/2022,N/A,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c301,62e8ee3835659d158f2e510d,202213015,Mobitel Direct,Other Project 2022,BTKLR3,TBC,7/27/2022,Huawei 3G Shutdown,Huawei 3G Shutdown,N/A,Pending,123,N/A,Existing,Existing,Existing,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Pending,12/15/2021,N/A,Dumindu Chamikara,8/5/2022,N/A,N/A,,Removal Pending,Removal Pending,Implementation,Project,Completed,8/30/2022,Completed,8/31/2022,Completed,9/1/2022,Pending,SAR Only,,,Completed,9/4/2022,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c307,62e8ee3835659d158f2e5113,202213021,Mobitel Direct,Other Project 2022,GLKAL1,TBC,7/27/2022,Huawei 3G Shutdown,Huawei 3G Shutdown,N/A,Pending,123,N/A,Existing,Existing,Existing,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Pending,12/21/2021,N/A,Suranga Gunawardhana,8/5/2022,N/A,N/A,,Removal Pending,Removal Pending,Implementation,Project,Completed,8/23/2022,Completed,8/24/2022,Completed,8/25/2022,Pending,SAR Only,,,Completed,8/28/2022,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c30b,62e8ee3835659d158f2e5117,202213025,Mobitel Direct,Other Project 2022,GLNUG1,TBC,7/27/2022,Huawei 3G Shutdown,Huawei 3G Shutdown,N/A,Pending,123,N/A,Existing,Existing,Existing,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Pending,12/25/2021,N/A,Suranga Gunawardhana,8/5/2022,N/A,N/A,,Removal Pending,Removal Pending,Implementation,Project,Completed,8/22/2022,Completed,8/23/2022,Completed,8/24/2022,Pending,SAR Only,,,Completed,8/27/2022,Suranga Gunawardhana,,,,,,,,,,,,,,,
