_id,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,IMP_Scenario,blank1,blank2,blank3,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Pass_Date,On_Air_Status,On_Air_Date,__v,createdAt,updatedAt,AWR_1,AWR_2,AWR_3,Approval_Received_Date,BOI_Approved,Balance_Material_Returned_Date,COW_Approved,COW_Number,COW_Submitted,CPL_Approved,CPL_Number,CPL_Submitted,Capitalization_Status,Capitalized_Date,Check_List_Submitted,Check_List_Verified,Civil_PAT_Date,Dependencies_On_Air_Target,ETA,FAC_Approved,FAC_Number,FAC_Submitted,Finance_Remarks,HO_Modification,HO_Modified_Date,ICL_Approved,IMP_PO_Issued,IMP_PO_Number,IMP_PR_Approved_Date,IMP_PR_Number,IMP_PR_Raised,IMP_PR_Submitted,Logistics_Remarks,MCW_Completed_Date,MCW_Requested_Date,Material_Reconciled,PAC_Invoice_Approved,PAC_Invoice_Number,PAC_Invoice_Submitted,PAT_Reference,PAT_Submitted,PI_Approved_ENG,PI_Number,PI_Submitted,PO_Closed_Date,PO_Status,Payment_Confirmed,Payment_Method,Port_Clearance,Power_Connected_Date,Received_To_Port,SAQ_Clearance_Date,SAR_Date,SAR_Reference,Supply_BOQ_Approved,Supply_BOQ_Submitted,Supply_PO_Issued,Supply_PO_Number,Supply_PR_Approved_Date,Supply_PR_Number,Supply_PR_Raise,Supply_PR_Status,Supply_PR_Submitted,TRC_Approved,TSSR_Approved_Date,TSSR_Referance,TSSR_Submitted_Date,TX_Connected_Date,currentUser
62e910e7092ec9454c92a29e,202207068,Mobitel Direct,Other Project 2022,ZWAT05,Mabola,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,19,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-11,N/A,Dumindu Chamikara,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.496Z,2022-08-02T11:56:23.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a29d,202207067,Mobitel Direct,Other Project 2022,ZNUG24,Beddagana,2022-01-18,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-10,N/A,Mohamed Imran,2022-01-19,N/A,N/A,N/A,SAR Submission Pending,Commissioned / PAT Submission Pending,Submission,Project,Completed,2022-01-27,Completed,2022-01-29,Completed,2022-01-27,Pending,Pending,,Completed,2022-01-27,0,2022-08-02T11:56:23.496Z,2022-08-02T11:56:23.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a29f,202207069,Mobitel Direct,Other Project 2022,ZWAT17,Wattala,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-12,N/A,Suranga Gunawardhana,2022-01-19,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.496Z,2022-08-02T11:56:23.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2a0,202207070,Mobitel Direct,Other Project 2022,ZWAT19,Hendala,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-13,N/A,Suranga Gunawardhana,2022-01-19,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.496Z,2022-08-02T11:56:23.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2af,202207085,Mobitel Direct,Other Project 2022,ZBAT13,Pelawatta_Town,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-28,N/A,Suranga Gunawardhana,2022-01-19,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.499Z,2022-08-02T11:56:23.499Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2b1,202207087,Mobitel Direct,Other Project 2022,ZBIY05,Gonawala_Suntel,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-30,N/A,Dumindu Chamikara,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.500Z,2022-08-02T11:56:23.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2ba,202207096,Mobitel Direct,Other Project 2022,ZHOM08,Kiriwattuduwa,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-09,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,Assure Solutions,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-02-17,Completed,2022-02-19,Completed,2022-02-17,Approved,Pass,2022-02-21,Completed,2022-02-21,0,2022-08-02T11:56:23.501Z,2022-08-02T11:56:23.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-21,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a295,202207059,Mobitel Direct,Other Project 2022,ZHOM33,Mullegama,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-02,N/A,Suranga Gunawardhana,2022-01-19,N/A,N/A,L & H,N/A,SAR Approved,N/A,N/A,Completed,2022-05-14,Completed,2022-05-16,Completed,2022-05-14,Approved,Pending,,Completed,2022-05-14,0,2022-08-02T11:56:23.495Z,2022-08-02T11:56:23.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-29,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2a1,202207071,Mobitel Direct,Other Project 2022,ZWAT39,Hekitta,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,21,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-14,N/A,Suranga Gunawardhana,2022-01-19,N/A,N/A,L & H,SAR Approval Pending,Commissioned / PAT Approval Pending,Approval ,Operation,Completed,2022-05-25,Completed,2022-05-27,Completed,2022-05-25,Pending,Pending,,Completed,2022-05-25,0,2022-08-02T11:56:23.496Z,2022-08-02T11:56:23.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2b4,202207090,Mobitel Direct,Other Project 2022,ZDEH05,Kawdana	_Mt.lavinia,2022-01-18,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-03,N/A,Indika Shantha,2022-01-19,N/A,N/A,N/A,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-04-07,Completed,2022-04-09,Completed,2022-04-07,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.500Z,2022-08-02T11:56:23.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2bc,202207098,Mobitel Direct,Other Project 2022,ZHOM21,Korala_Ima,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-11,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,Assure Solutions,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-02-19,Completed,2022-02-21,Completed,2022-02-19,Pending,Pass,2022-02-21,Completed,2022-02-19,0,2022-08-02T11:56:23.501Z,2022-08-02T11:56:23.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2be,202207100,Mobitel Direct,Other Project 2022,ZHOM56,Homagama_3,2022-01-18,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-13,N/A,Mohamed Imran,2022-01-19,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.502Z,2022-08-02T11:56:23.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2a8,202207078,Mobitel Direct,Other Project 2022,GMKUR1,Kurana,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-21,N/A,Indika Shantha,2022-01-19,N/A,N/A,N/A,UBBP card not Avilabel  IBBE project ,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.497Z,2022-08-02T11:56:23.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2ab,202207081,Mobitel Direct,Other Project 2022,GMPAR1,Parakandeniya,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-24,N/A,Indika Shantha,2022-01-19,N/A,N/A,L & H,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-03-14,Completed,2022-03-16,Completed,2022-03-14,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.499Z,2022-08-02T11:56:23.499Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a299,202207063,Mobitel Direct,Other Project 2022,ZKEL01,Kelaniya01,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-06,N/A,Indika Shantha,2022-01-19,N/A,N/A,L & H,PAT Approval Pending,Commissioned / PAT Submission Pending,Approval ,Operation,Completed,2022-03-15,Completed,2022-03-17,Completed,2022-03-15,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.495Z,2022-08-02T11:56:23.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a28e,202207052,Mobitel Direct,Other Project 2022,ZMAH38,Mahalwarawa,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-03-26,N/A,Yomal Kodagoda,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.494Z,2022-08-02T11:56:23.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a297,202207061,Mobitel Direct,Other Project 2022,ZHOM37,Diyagama2,2022-01-18,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-04,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.495Z,2022-08-02T11:56:23.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2a7,202207077,Mobitel Direct,Other Project 2022,GMKTG1,Kotugoda,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-20,N/A,Indika Shantha,2022-01-19,N/A,N/A,L & H,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-03-01,Completed,2022-03-03,Completed,2022-03-01,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.497Z,2022-08-02T11:56:23.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2bd,202207099,Mobitel Direct,Other Project 2022,ZHOM25,Pitipana,2022-01-18,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-12,N/A,Indika Shantha,2022-01-19,N/A,N/A,N/A,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-03-28,Completed,2022-03-30,Completed,2022-03-28,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.501Z,2022-08-02T11:56:23.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a292,202207056,Mobitel Direct,Other Project 2022,GMSEE1,Seeduwa,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-03-30,N/A,Indika Shantha,2022-01-19,N/A,N/A,L & H,The fiber cable is laid so that difficult to DRFU replace and maintain,PAT Reject,Rectification,Project,Completed,2022-03-02,Completed,2022-03-04,Completed,2022-03-02,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.495Z,2022-08-02T11:56:23.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2a5,202207075,Mobitel Direct,Other Project 2022,GMHEN1,Henegama,2022-01-18,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-18,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.497Z,2022-08-02T11:56:23.497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2b8,202207094,Mobitel Direct,Other Project 2022,ZDOM12,ThitthaPaththara,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-07,N/A,Dumindu Chamikara,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.500Z,2022-08-02T11:56:23.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2a9,202207079,Mobitel Direct,Other Project 2022,GMLIY1,Liyanagemulla,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,45,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-22,N/A,Dumindu Chamikara,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.498Z,2022-08-02T11:56:23.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2aa,202207080,Mobitel Direct,Other Project 2022,GMNEG3,Negombo,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,21,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-04-23,N/A,Indika Shantha,2022-01-19,N/A,N/A,L & H,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-03-04,Completed,2022-03-06,Completed,2022-03-04,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.498Z,2022-08-02T11:56:23.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910e7092ec9454c92a2b9,202207095,Mobitel Direct,Other Project 2022,ZHOM03,Habarakada,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,54,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-08,N/A,Dumindu Chamikara,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:23.501Z,2022-08-02T11:56:23.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2c8,202207105,Mobitel Direct,Other Project 2022,ZKAD02,Kadawatha,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,23,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-18,N/A,Dumindu Chamikara,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:47.542Z,2022-08-02T11:56:47.542Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2c4,202207101,Mobitel Direct,Other Project 2022,ZJAL01,Jaela,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,45,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-14,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,Assure Solutions,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-02-13,Completed,2022-02-15,Completed,2022-02-14,Rejected,Pass,2022-02-23,Completed,2022-02-23,0,2022-08-02T11:56:47.542Z,2022-08-02T11:56:47.542Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2dc,202207125,Mobitel Direct,Other Project 2022,ZMRT06,Rawathawatta,2022-01-18,7.L2100 Activation,BBU Merge ,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-06-07,N/A,Yomal Kodagoda,2022-01-19,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:47.544Z,2022-08-02T11:56:47.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2e2,202207131,Mobitel Direct,Other Project 2022,ZWAT12,Bopitiya,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-06-13,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-02-20,Completed,2022-02-22,Completed,2022-02-20,Pending,Pass,2022-03-08,Completed,2022-02-20,0,2022-08-02T11:56:47.545Z,2022-08-02T11:56:47.545Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2f3,202207148,Mobitel Direct,Other Project 2022,IBMON1,Monarch,2022-05-25,7.L2100 Activation,CPRI change from WBBP to UBBP,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,IBS,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,2021-06-30,N/A,Himantha Rajapaksha,2022-05-26,N/A,N/A,N/A,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,2022-06-17,Completed,2022-06-19,Completed,2022-06-17,Pending,Pending,,Pending,,0,2022-08-02T11:56:47.552Z,2022-08-02T11:56:47.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2c6,202207103,Mobitel Direct,Other Project 2022,ZJAL08,Weligampitiya,2022-01-18,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2021-05-16,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,Assure Solutions,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-02-16,Completed,2022-02-18,Completed,2022-02-16,Rejected,Pass,2022-02-22,Completed,2022-02-22,0,2022-08-02T11:56:47.542Z,2022-08-02T11:56:47.542Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2e7,202207136,Mobitel Direct,Other Project 2022,NUMEE1,Meepilimana,2022-03-29,7.L2100 Activation,Card Installation,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,40,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,2021-06-18,N/A,Indika Shantha,2022-03-30,VIP Capacity Upgrade,N/A,N/A,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval ,Operation,Completed,2022-03-30,Completed,2022-04-01,Completed,2022-03-30,Pending,Pending,,Pending,,0,2022-08-02T11:56:47.545Z,2022-08-02T11:56:47.545Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2e9,202207138,Mobitel Direct,Other Project 2022,KUAMB1,TBC,2022-05-09,7.L2100 Activation,BBU Merge,TBC,N/A,123,TBC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,ZTE,2021-06-20,N/A,Dumindu Chamikara,2022-05-11,N/A,N/A,N/A,Need to swap existing fiber with new fibers due to fiber shortage,Installation Pending,Approval,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:47.546Z,2022-08-02T11:56:47.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e910ff092ec9454c92a2eb,202207140,Mobitel Direct,Other Project 2022,PTNAG1,TBC,2022-05-09,7.L2100 Activation,Card Swap,TBC,N/A,123,TBC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,ZTE,2021-06-22,N/A,Dumindu Chamikara,2022-05-11,N/A,N/A,N/A,Already completed & informed to Planning,PAT Pass / On Air,N/A,N/A,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:56:47.546Z,2022-08-02T11:56:47.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
